class_list,accuracy,data_unit,PH2,PH3,reducer,kernel,n,k
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,5
ten-classes,0.9829385788839823,AHpf,True,True,kpca,poly,1,6
ten-classes,0.983741469289442,AHpf,True,True,kpca,poly,1,7
ten-classes,0.9829385788839823,AHpf,True,True,kpca,poly,1,8
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,1,9
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,10
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,1,11
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,1,12
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,1,13
ten-classes,0.983741469289442,AHpf,True,True,kpca,poly,1,14
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,15
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,16
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,17
ten-classes,0.983741469289442,AHpf,True,True,kpca,poly,1,18
ten-classes,0.983741469289442,AHpf,True,True,kpca,poly,1,19
ten-classes,0.983741469289442,AHpf,True,True,kpca,poly,1,20
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,21
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,22
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,23
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,24
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,25
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,26
ten-classes,0.9833400240867122,AHpf,True,True,kpca,poly,1,27
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,1,28
ten-classes,0.9833400240867122,AHpf,True,True,kpca,poly,1,29
ten-classes,0.9833400240867122,AHpf,True,True,kpca,poly,1,30
ten-classes,0.9833400240867122,AHpf,True,True,kpca,poly,1,31
ten-classes,0.944399839421919,AHpf,True,True,kpca,rbf,1,1
ten-classes,0.930349257326375,AHpf,True,True,kpca,rbf,1,2
ten-classes,0.9590525893215576,AHpf,True,True,kpca,rbf,1,3
ten-classes,0.9576475311120032,AHpf,True,True,kpca,rbf,1,4
ten-classes,0.9622641509433962,AHpf,True,True,kpca,rbf,1,5
ten-classes,0.9600562023283822,AHpf,True,True,kpca,rbf,1,6
ten-classes,0.9622641509433962,AHpf,True,True,kpca,rbf,1,7
ten-classes,0.9624648735447612,AHpf,True,True,kpca,rbf,1,8
ten-classes,0.962665596146126,AHpf,True,True,kpca,rbf,1,9
ten-classes,0.962866318747491,AHpf,True,True,kpca,rbf,1,10
ten-classes,0.9634684865515857,AHpf,True,True,kpca,rbf,1,11
ten-classes,0.9634684865515857,AHpf,True,True,kpca,rbf,1,12
ten-classes,0.9638699317543156,AHpf,True,True,kpca,rbf,1,13
ten-classes,0.9638699317543156,AHpf,True,True,kpca,rbf,1,14
ten-classes,0.9640706543556804,AHpf,True,True,kpca,rbf,1,15
ten-classes,0.9644720995584103,AHpf,True,True,kpca,rbf,1,16
ten-classes,0.9640706543556804,AHpf,True,True,kpca,rbf,1,17
ten-classes,0.9646728221597752,AHpf,True,True,kpca,rbf,1,18
ten-classes,0.9644720995584103,AHpf,True,True,kpca,rbf,1,19
ten-classes,0.965074267362505,AHpf,True,True,kpca,rbf,1,20
ten-classes,0.9648735447611401,AHpf,True,True,kpca,rbf,1,21
ten-classes,0.965074267362505,AHpf,True,True,kpca,rbf,1,22
ten-classes,0.965074267362505,AHpf,True,True,kpca,rbf,1,23
ten-classes,0.9644720995584103,AHpf,True,True,kpca,rbf,1,24
ten-classes,0.9644720995584103,AHpf,True,True,kpca,rbf,1,25
ten-classes,0.9648735447611401,AHpf,True,True,kpca,rbf,1,26
ten-classes,0.965074267362505,AHpf,True,True,kpca,rbf,1,27
ten-classes,0.96527498996387,AHpf,True,True,kpca,rbf,1,28
ten-classes,0.9654757125652349,AHpf,True,True,kpca,rbf,1,29
ten-classes,0.96527498996387,AHpf,True,True,kpca,rbf,1,30
ten-classes,0.9654757125652349,AHpf,True,True,kpca,rbf,1,31
ten-classes,0.9365716579686872,AHpf,True,True,kpca,sigmoid,1,1
ten-classes,0.9253311922922521,AHpf,True,True,kpca,sigmoid,1,2
ten-classes,0.9502207948615013,AHpf,True,True,kpca,sigmoid,1,3
ten-classes,0.9466077880369329,AHpf,True,True,kpca,sigmoid,1,4
ten-classes,0.9528301886792453,AHpf,True,True,kpca,sigmoid,1,5
ten-classes,0.95343235648334,AHpf,True,True,kpca,sigmoid,1,6
ten-classes,0.9552388598956243,AHpf,True,True,kpca,sigmoid,1,7
ten-classes,0.9552388598956243,AHpf,True,True,kpca,sigmoid,1,8
ten-classes,0.9560417503010838,AHpf,True,True,kpca,sigmoid,1,9
ten-classes,0.9564431955038137,AHpf,True,True,kpca,sigmoid,1,10
ten-classes,0.9560417503010838,AHpf,True,True,kpca,sigmoid,1,11
ten-classes,0.9570453633079085,AHpf,True,True,kpca,sigmoid,1,12
ten-classes,0.9566439181051787,AHpf,True,True,kpca,sigmoid,1,13
ten-classes,0.9564431955038137,AHpf,True,True,kpca,sigmoid,1,14
ten-classes,0.9566439181051787,AHpf,True,True,kpca,sigmoid,1,15
ten-classes,0.9560417503010838,AHpf,True,True,kpca,sigmoid,1,16
ten-classes,0.9562424729024488,AHpf,True,True,kpca,sigmoid,1,17
ten-classes,0.9572460859092734,AHpf,True,True,kpca,sigmoid,1,18
ten-classes,0.9566439181051787,AHpf,True,True,kpca,sigmoid,1,19
ten-classes,0.9570453633079085,AHpf,True,True,kpca,sigmoid,1,20
ten-classes,0.9564431955038137,AHpf,True,True,kpca,sigmoid,1,21
ten-classes,0.9576475311120032,AHpf,True,True,kpca,sigmoid,1,22
ten-classes,0.9568446407065435,AHpf,True,True,kpca,sigmoid,1,23
ten-classes,0.9572460859092734,AHpf,True,True,kpca,sigmoid,1,24
ten-classes,0.9566439181051787,AHpf,True,True,kpca,sigmoid,1,25
ten-classes,0.9576475311120032,AHpf,True,True,kpca,sigmoid,1,26
ten-classes,0.9570453633079085,AHpf,True,True,kpca,sigmoid,1,27
ten-classes,0.9574468085106383,AHpf,True,True,kpca,sigmoid,1,28
ten-classes,0.9570453633079085,AHpf,True,True,kpca,sigmoid,1,29
ten-classes,0.9578482537133681,AHpf,True,True,kpca,sigmoid,1,30
ten-classes,0.9568446407065435,AHpf,True,True,kpca,sigmoid,1,31
ten-classes,0.9470092332396628,AHpf,True,True,kpca,cosine,1,1
ten-classes,0.9377759935768768,AHpf,True,True,kpca,cosine,1,2
ten-classes,0.9636692091529506,AHpf,True,True,kpca,cosine,1,3
ten-classes,0.960457647531112,AHpf,True,True,kpca,cosine,1,4
ten-classes,0.9662786029706945,AHpf,True,True,kpca,cosine,1,5
ten-classes,0.96527498996387,AHpf,True,True,kpca,cosine,1,6
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,7
ten-classes,0.9676836611802488,AHpf,True,True,kpca,cosine,1,8
ten-classes,0.9688879967884384,AHpf,True,True,kpca,cosine,1,9
ten-classes,0.9680851063829787,AHpf,True,True,kpca,cosine,1,10
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,11
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,12
ten-classes,0.9684865515857085,AHpf,True,True,kpca,cosine,1,13
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,14
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,15
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,16
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,17
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,18
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,19
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,20
ten-classes,0.9696908871938981,AHpf,True,True,kpca,cosine,1,21
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,22
ten-classes,0.9694901645925331,AHpf,True,True,kpca,cosine,1,23
ten-classes,0.9690887193898033,AHpf,True,True,kpca,cosine,1,24
ten-classes,0.9690887193898033,AHpf,True,True,kpca,cosine,1,25
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,26
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,27
ten-classes,0.9692894419911682,AHpf,True,True,kpca,cosine,1,28
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,29
ten-classes,0.9686872741870735,AHpf,True,True,kpca,cosine,1,30
ten-classes,0.9684865515857085,AHpf,True,True,kpca,cosine,1,31
ten-classes,0.797671617824167,AHpf,True,True,umap,,1,1
ten-classes,0.811722199919711,AHpf,True,True,umap,,1,2
ten-classes,0.8303894018466479,AHpf,True,True,umap,,1,3
ten-classes,0.8338016860698515,AHpf,True,True,umap,,1,4
ten-classes,0.8360096346848656,AHpf,True,True,umap,,1,5
ten-classes,0.8388197511039743,AHpf,True,True,umap,,1,6
ten-classes,0.8412284223203532,AHpf,True,True,umap,,1,7
ten-classes,0.8424327579285428,AHpf,True,True,umap,,1,8
ten-classes,0.8414291449217182,AHpf,True,True,umap,,1,9
ten-classes,0.8428342031312726,AHpf,True,True,umap,,1,10
ten-classes,0.8462464873544762,AHpf,True,True,umap,,1,11
ten-classes,0.8482537133681253,AHpf,True,True,umap,,1,12
ten-classes,0.8498594941790446,AHpf,True,True,umap,,1,13
ten-classes,0.8478522681653954,AHpf,True,True,umap,,1,14
ten-classes,0.8508631071858691,AHpf,True,True,umap,,1,15
ten-classes,0.8480529907667603,AHpf,True,True,umap,,1,16
ten-classes,0.848655158570855,AHpf,True,True,umap,,1,17
ten-classes,0.8480529907667603,AHpf,True,True,umap,,1,18
ten-classes,0.8494580489763147,AHpf,True,True,umap,,1,19
ten-classes,0.8492573263749498,AHpf,True,True,umap,,1,20
ten-classes,0.84885588117222,AHpf,True,True,umap,,1,21
ten-classes,0.8498594941790446,AHpf,True,True,umap,,1,22
ten-classes,0.8506623845845042,AHpf,True,True,umap,,1,23
ten-classes,0.8484544359694902,AHpf,True,True,umap,,1,24
ten-classes,0.84885588117222,AHpf,True,True,umap,,1,25
ten-classes,0.8498594941790446,AHpf,True,True,umap,,1,26
ten-classes,0.8478522681653954,AHpf,True,True,umap,,1,27
ten-classes,0.8490566037735849,AHpf,True,True,umap,,1,28
ten-classes,0.8480529907667603,AHpf,True,True,umap,,1,29
ten-classes,0.8454435969490165,AHpf,True,True,umap,,1,30
ten-classes,0.8460457647531112,AHpf,True,True,umap,,1,31
ten-classes,0.9869530309112806,AHpf,True,True,pca,,2,1
ten-classes,0.9877559213167403,AHpf,True,True,pca,,2,2
ten-classes,0.9899638699317543,AHpf,True,True,pca,,2,3
ten-classes,0.9893617021276596,AHpf,True,True,pca,,2,4
ten-classes,0.9899638699317543,AHpf,True,True,pca,,2,5
ten-classes,0.9901645925331193,AHpf,True,True,pca,,2,6
ten-classes,0.9895624247290244,AHpf,True,True,pca,,2,7
ten-classes,0.9897631473303894,AHpf,True,True,pca,,2,8
ten-classes,0.9893617021276596,AHpf,True,True,pca,,2,9
ten-classes,0.9895624247290244,AHpf,True,True,pca,,2,10
ten-classes,0.9893617021276596,AHpf,True,True,pca,,2,11
ten-classes,0.9893617021276596,AHpf,True,True,pca,,2,12
ten-classes,0.9893617021276596,AHpf,True,True,pca,,2,13
ten-classes,0.9895624247290244,AHpf,True,True,pca,,2,14
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,15
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,16
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,17
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,18
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,19
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,20
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,21
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,22
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,23
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,24
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,25
ten-classes,0.9891609795262947,AHpf,True,True,pca,,2,26
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,27
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,28
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,29
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,30
ten-classes,0.9889602569249297,AHpf,True,True,pca,,2,31
ten-classes,0.97671617824167,AHpf,True,True,kpca,poly,2,1
ten-classes,0.9773183460457647,AHpf,True,True,kpca,poly,2,2
ten-classes,0.9835407466880771,AHpf,True,True,kpca,poly,2,3
ten-classes,0.9823364110798876,AHpf,True,True,kpca,poly,2,4
ten-classes,0.9853472501003613,AHpf,True,True,kpca,poly,2,5
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,2,6
ten-classes,0.9851465274989963,AHpf,True,True,kpca,poly,2,7
ten-classes,0.9851465274989963,AHpf,True,True,kpca,poly,2,8
ten-classes,0.9851465274989963,AHpf,True,True,kpca,poly,2,9
ten-classes,0.9853472501003613,AHpf,True,True,kpca,poly,2,10
ten-classes,0.9849458048976315,AHpf,True,True,kpca,poly,2,11
ten-classes,0.9847450822962666,AHpf,True,True,kpca,poly,2,12
ten-classes,0.9855479727017262,AHpf,True,True,kpca,poly,2,13
ten-classes,0.9851465274989963,AHpf,True,True,kpca,poly,2,14
ten-classes,0.9853472501003613,AHpf,True,True,kpca,poly,2,15
ten-classes,0.9855479727017262,AHpf,True,True,kpca,poly,2,16
ten-classes,0.9853472501003613,AHpf,True,True,kpca,poly,2,17
ten-classes,0.9855479727017262,AHpf,True,True,kpca,poly,2,18
ten-classes,0.9851465274989963,AHpf,True,True,kpca,poly,2,19
ten-classes,0.9855479727017262,AHpf,True,True,kpca,poly,2,20
ten-classes,0.9847450822962666,AHpf,True,True,kpca,poly,2,21
ten-classes,0.9847450822962666,AHpf,True,True,kpca,poly,2,22
ten-classes,0.9845443596949016,AHpf,True,True,kpca,poly,2,23
ten-classes,0.9841429144921718,AHpf,True,True,kpca,poly,2,24
ten-classes,0.9843436370935368,AHpf,True,True,kpca,poly,2,25
ten-classes,0.9841429144921718,AHpf,True,True,kpca,poly,2,26
ten-classes,0.9841429144921718,AHpf,True,True,kpca,poly,2,27
ten-classes,0.9843436370935368,AHpf,True,True,kpca,poly,2,28
ten-classes,0.9843436370935368,AHpf,True,True,kpca,poly,2,29
ten-classes,0.9841429144921718,AHpf,True,True,kpca,poly,2,30
ten-classes,0.9839421918908069,AHpf,True,True,kpca,poly,2,31
ten-classes,0.9747089522280209,AHpf,True,True,kpca,rbf,2,1
ten-classes,0.9739060618225612,AHpf,True,True,kpca,rbf,2,2
ten-classes,0.9807306302689683,AHpf,True,True,kpca,rbf,2,3
ten-classes,0.9811320754716981,AHpf,True,True,kpca,rbf,2,4
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,5
ten-classes,0.9821356884785227,AHpf,True,True,kpca,rbf,2,6
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,7
ten-classes,0.9835407466880771,AHpf,True,True,kpca,rbf,2,8
ten-classes,0.9839421918908069,AHpf,True,True,kpca,rbf,2,9
ten-classes,0.983741469289442,AHpf,True,True,kpca,rbf,2,10
ten-classes,0.9831393014853472,AHpf,True,True,kpca,rbf,2,11
ten-classes,0.9835407466880771,AHpf,True,True,kpca,rbf,2,12
ten-classes,0.9833400240867122,AHpf,True,True,kpca,rbf,2,13
ten-classes,0.9833400240867122,AHpf,True,True,kpca,rbf,2,14
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,15
ten-classes,0.9827378562826175,AHpf,True,True,kpca,rbf,2,16
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,17
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,18
ten-classes,0.9819349658771578,AHpf,True,True,kpca,rbf,2,19
ten-classes,0.9821356884785227,AHpf,True,True,kpca,rbf,2,20
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,21
ten-classes,0.9821356884785227,AHpf,True,True,kpca,rbf,2,22
ten-classes,0.9819349658771578,AHpf,True,True,kpca,rbf,2,23
ten-classes,0.9821356884785227,AHpf,True,True,kpca,rbf,2,24
ten-classes,0.9825371336812525,AHpf,True,True,kpca,rbf,2,25
ten-classes,0.9825371336812525,AHpf,True,True,kpca,rbf,2,26
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,27
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,28
ten-classes,0.9823364110798876,AHpf,True,True,kpca,rbf,2,29
ten-classes,0.9825371336812525,AHpf,True,True,kpca,rbf,2,30
ten-classes,0.9825371336812525,AHpf,True,True,kpca,rbf,2,31
ten-classes,0.9829385788839823,AHpf,True,True,kpca,sigmoid,2,1
ten-classes,0.9851465274989963,AHpf,True,True,kpca,sigmoid,2,2
ten-classes,0.988358089120835,AHpf,True,True,kpca,sigmoid,2,3
ten-classes,0.988358089120835,AHpf,True,True,kpca,sigmoid,2,4
ten-classes,0.9893617021276596,AHpf,True,True,kpca,sigmoid,2,5
ten-classes,0.9881573665194701,AHpf,True,True,kpca,sigmoid,2,6
ten-classes,0.988358089120835,AHpf,True,True,kpca,sigmoid,2,7
ten-classes,0.988358089120835,AHpf,True,True,kpca,sigmoid,2,8
ten-classes,0.9877559213167403,AHpf,True,True,kpca,sigmoid,2,9
ten-classes,0.988358089120835,AHpf,True,True,kpca,sigmoid,2,10
ten-classes,0.9879566439181052,AHpf,True,True,kpca,sigmoid,2,11
ten-classes,0.9885588117222,AHpf,True,True,kpca,sigmoid,2,12
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,13
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,14
ten-classes,0.9893617021276596,AHpf,True,True,kpca,sigmoid,2,15
ten-classes,0.9887595343235648,AHpf,True,True,kpca,sigmoid,2,16
ten-classes,0.9893617021276596,AHpf,True,True,kpca,sigmoid,2,17
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,18
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,19
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,20
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,21
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,22
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,23
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,24
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,25
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,26
ten-classes,0.9891609795262947,AHpf,True,True,kpca,sigmoid,2,27
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,28
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,29
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,30
ten-classes,0.9889602569249297,AHpf,True,True,kpca,sigmoid,2,31
ten-classes,0.9727017262143718,AHpf,True,True,kpca,cosine,2,1
ten-classes,0.974508229626656,AHpf,True,True,kpca,cosine,2,2
ten-classes,0.9811320754716981,AHpf,True,True,kpca,cosine,2,3
ten-classes,0.9813327980730631,AHpf,True,True,kpca,cosine,2,4
ten-classes,0.9815335206744279,AHpf,True,True,kpca,cosine,2,5
ten-classes,0.9821356884785227,AHpf,True,True,kpca,cosine,2,6
ten-classes,0.9821356884785227,AHpf,True,True,kpca,cosine,2,7
ten-classes,0.9829385788839823,AHpf,True,True,kpca,cosine,2,8
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,9
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,10
ten-classes,0.9823364110798876,AHpf,True,True,kpca,cosine,2,11
ten-classes,0.9823364110798876,AHpf,True,True,kpca,cosine,2,12
ten-classes,0.9825371336812525,AHpf,True,True,kpca,cosine,2,13
ten-classes,0.9813327980730631,AHpf,True,True,kpca,cosine,2,14
ten-classes,0.9829385788839823,AHpf,True,True,kpca,cosine,2,15
ten-classes,0.9823364110798876,AHpf,True,True,kpca,cosine,2,16
ten-classes,0.9821356884785227,AHpf,True,True,kpca,cosine,2,17
ten-classes,0.9813327980730631,AHpf,True,True,kpca,cosine,2,18
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,19
ten-classes,0.9813327980730631,AHpf,True,True,kpca,cosine,2,20
ten-classes,0.9817342432757928,AHpf,True,True,kpca,cosine,2,21
ten-classes,0.9817342432757928,AHpf,True,True,kpca,cosine,2,22
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,23
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,24
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,25
ten-classes,0.9821356884785227,AHpf,True,True,kpca,cosine,2,26
ten-classes,0.9823364110798876,AHpf,True,True,kpca,cosine,2,27
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,28
ten-classes,0.9817342432757928,AHpf,True,True,kpca,cosine,2,29
ten-classes,0.9817342432757928,AHpf,True,True,kpca,cosine,2,30
ten-classes,0.9819349658771578,AHpf,True,True,kpca,cosine,2,31
ten-classes,0.9889602569249297,AHpf,True,True,umap,,2,1
ten-classes,0.9913689281413087,AHpf,True,True,umap,,2,2
ten-classes,0.9913689281413087,AHpf,True,True,umap,,2,3
ten-classes,0.9921718185467684,AHpf,True,True,umap,,2,4
ten-classes,0.9919710959454034,AHpf,True,True,umap,,2,5
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,6
ten-classes,0.9923725411481332,AHpf,True,True,umap,,2,7
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,8
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,9
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,10
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,11
ten-classes,0.9925732637494982,AHpf,True,True,umap,,2,12
ten-classes,0.9923725411481332,AHpf,True,True,umap,,2,13
ten-classes,0.9903653151344841,AHpf,True,True,umap,,2,14
ten-classes,0.9905660377358491,AHpf,True,True,umap,,2,15
ten-classes,0.9897631473303894,AHpf,True,True,umap,,2,16
ten-classes,0.9891609795262947,AHpf,True,True,umap,,2,17
ten-classes,0.9879566439181052,AHpf,True,True,umap,,2,18
ten-classes,0.9879566439181052,AHpf,True,True,umap,,2,19
ten-classes,0.9875551987153753,AHpf,True,True,umap,,2,20
ten-classes,0.9875551987153753,AHpf,True,True,umap,,2,21
ten-classes,0.9879566439181052,AHpf,True,True,umap,,2,22
ten-classes,0.9879566439181052,AHpf,True,True,umap,,2,23
ten-classes,0.9881573665194701,AHpf,True,True,umap,,2,24
ten-classes,0.9877559213167403,AHpf,True,True,umap,,2,25
ten-classes,0.9871537535126456,AHpf,True,True,umap,,2,26
ten-classes,0.9873544761140104,AHpf,True,True,umap,,2,27
ten-classes,0.9871537535126456,AHpf,True,True,umap,,2,28
ten-classes,0.9871537535126456,AHpf,True,True,umap,,2,29
ten-classes,0.9865515857085508,AHpf,True,True,umap,,2,30
ten-classes,0.9869530309112806,AHpf,True,True,umap,,2,31
ten-classes,0.9875551987153753,AHpf,True,True,pca,,3,1
ten-classes,0.9901645925331193,AHpf,True,True,pca,,3,2
ten-classes,0.9913689281413087,AHpf,True,True,pca,,3,3
ten-classes,0.9909674829385788,AHpf,True,True,pca,,3,4
ten-classes,0.9913689281413087,AHpf,True,True,pca,,3,5
ten-classes,0.9915696507426737,AHpf,True,True,pca,,3,6
ten-classes,0.9917703733440385,AHpf,True,True,pca,,3,7
ten-classes,0.9917703733440385,AHpf,True,True,pca,,3,8
ten-classes,0.9917703733440385,AHpf,True,True,pca,,3,9
ten-classes,0.9915696507426737,AHpf,True,True,pca,,3,10
ten-classes,0.9915696507426737,AHpf,True,True,pca,,3,11
ten-classes,0.9915696507426737,AHpf,True,True,pca,,3,12
ten-classes,0.9913689281413087,AHpf,True,True,pca,,3,13
ten-classes,0.9913689281413087,AHpf,True,True,pca,,3,14
ten-classes,0.9911682055399438,AHpf,True,True,pca,,3,15
ten-classes,0.9911682055399438,AHpf,True,True,pca,,3,16
ten-classes,0.9903653151344841,AHpf,True,True,pca,,3,17
ten-classes,0.9905660377358491,AHpf,True,True,pca,,3,18
ten-classes,0.990766760337214,AHpf,True,True,pca,,3,19
ten-classes,0.990766760337214,AHpf,True,True,pca,,3,20
ten-classes,0.990766760337214,AHpf,True,True,pca,,3,21
ten-classes,0.990766760337214,AHpf,True,True,pca,,3,22
ten-classes,0.990766760337214,AHpf,True,True,pca,,3,23
ten-classes,0.9909674829385788,AHpf,True,True,pca,,3,24
ten-classes,0.9905660377358491,AHpf,True,True,pca,,3,25
ten-classes,0.9905660377358491,AHpf,True,True,pca,,3,26
ten-classes,0.9905660377358491,AHpf,True,True,pca,,3,27
ten-classes,0.9905660377358491,AHpf,True,True,pca,,3,28
ten-classes,0.9903653151344841,AHpf,True,True,pca,,3,29
ten-classes,0.9903653151344841,AHpf,True,True,pca,,3,30
ten-classes,0.9901645925331193,AHpf,True,True,pca,,3,31
